2022-02-18 11:04:26,829 - USER_ID: a3a95cd5-69e8-4403-9b06-a4349e16567b | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 10:59:33,989 - USER_ID: 547d17cc-65f8-499b-aae8-9f075524ac37 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 0, 'user_id': '7d6c035d-ce51-43f4-a79c-9ca166159c77'}
2022-03-06 10:59:34,009 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: POST | URL: /api/documents/efce10b1-4355-4a67-9279-f0c043e4df60/convert | ARGS: {}
2022-03-06 11:00:17,141 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:00:17,153 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/documents/efce10b1-4355-4a67-9279-f0c043e4df60/previews | ARGS: {}
2022-03-06 11:00:17,167 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/documents/e9b0159a-3a6b-4200-8e88-fc4e04a9f853/previews | ARGS: {}
2022-03-06 11:00:17,209 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/documents/e9b0159a-3a6b-4200-8e88-fc4e04a9f853 | ARGS: {'body': ['0']}
2022-03-06 11:00:17,226 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:00:17,248 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/documents/ | ARGS: {'document_type': ['1']}
2022-03-06 11:00:17,257 - USER_ID: 547d17cc-65f8-499b-aae8-9f075524ac37 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 1, 'user_id': '7d6c035d-ce51-43f4-a79c-9ca166159c77'}
2022-03-06 11:00:17,274 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:00:19,197 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:00:19,216 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: POST | URL: /api/documents/efce10b1-4355-4a67-9279-f0c043e4df60/convert | ARGS: {}
2022-03-06 11:00:55,808 - USER_ID: 7d6c035d-ce51-43f4-a79c-9ca166159c77 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:00:56,228 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:00:56,580 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:00:56,919 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:01:26,520 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:01:26,537 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:01:26,639 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/ | ARGS: {'body': ['1']}
2022-03-06 11:01:26,672 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/e45d24b5-51ce-4dc5-9223-3c6618245b64 | ARGS: {'body': ['0']}
2022-03-06 11:01:26,709 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: POST | URL: /api/documents/e45d24b5-51ce-4dc5-9223-3c6618245b64/split | ARGS: {'pages': [1, 3, 6, 10]}
2022-03-06 11:01:36,305 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:01:36,352 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: POST | URL: /api/documents/merge | ARGS: {'sources': [{'id': 'e45d24b5-51ce-4dc5-9223-3c6618245b64'}, {'id': '1dea4a46-4e81-45a9-8247-d98db3e0c340'}]}
2022-03-06 11:02:16,535 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:02:16,556 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/e45d24b5-51ce-4dc5-9223-3c6618245b64/download | ARGS: {'body': ['0']}
2022-03-06 11:02:16,612 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/e45d24b5-51ce-4dc5-9223-3c6618245b64/download | ARGS: {'body': ['0']}
2022-03-06 11:02:16,672 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/f0221842-999d-4fb3-9496-b48c3f1f5014/download | ARGS: {'body': ['0']}
2022-03-06 11:02:16,713 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:02:16,739 - USER_ID: 1d89f63c-5105-4a41-a9bc-1d5b77aecc56 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 1, 'user_id': 'd93fb4f5-aaf3-48d1-9eee-b483a1df013c'}
2022-03-06 11:02:16,753 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/documents/f0221842-999d-4fb3-9496-b48c3f1f5014/download | ARGS: {'body': ['0']}
2022-03-06 11:02:17,236 - USER_ID: d93fb4f5-aaf3-48d1-9eee-b483a1df013c | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:02:17,431 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:02:17,615 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:02:17,871 - USER_ID: fa6f6889-64c8-44ec-8668-bbb4678e2327 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:02:49,925 - USER_ID: fa6f6889-64c8-44ec-8668-bbb4678e2327 | METHOD: POST | URL: /api/documents/370a0b61-0228-4128-86a2-a168db20e12f/split | ARGS: {'pages': [1, 2, 5]}
2022-03-06 11:03:02,216 - USER_ID: fa6f6889-64c8-44ec-8668-bbb4678e2327 | METHOD: POST | URL: /api/documents/370a0b61-0228-4128-86a2-a168db20e12f/split | ARGS: {'range_pages': [1, 5]}
2022-03-06 11:03:15,522 - USER_ID: fa6f6889-64c8-44ec-8668-bbb4678e2327 | METHOD: GET | URL: /api/documents/ad2164bb-7589-44f8-ba28-8764d5defe93 | ARGS: {}
2022-03-06 11:03:15,974 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:03:16,302 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:06:34,989 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:06:35,426 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:06:36,772 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:06:37,285 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:06:38,393 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:06:38,568 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:06:38,996 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:06:39,252 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:06:39,465 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:06:41,508 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:06:41,547 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:06:41,568 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/ | ARGS: {'body': ['1']}
2022-03-06 11:06:41,583 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/11420cab-a47b-4ac6-89b0-d0e7d285b4a5 | ARGS: {'body': ['0']}
2022-03-06 11:06:41,598 - USER_ID: 5c29e0ef-5869-480a-b431-2ce807e9597b | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 0, 'user_id': 'e6500c01-12d7-450b-8c6a-6f508699e402'}
2022-03-06 11:06:41,614 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: POST | URL: /api/documents/11420cab-a47b-4ac6-89b0-d0e7d285b4a5/convert | ARGS: {}
2022-03-06 11:07:32,401 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:07:32,428 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/11420cab-a47b-4ac6-89b0-d0e7d285b4a5/previews | ARGS: {}
2022-03-06 11:07:32,485 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/d2470bde-78f7-4a14-920b-50e8781f127b/previews | ARGS: {}
2022-03-06 11:07:32,576 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/d2470bde-78f7-4a14-920b-50e8781f127b | ARGS: {'body': ['0']}
2022-03-06 11:07:32,597 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:07:32,627 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/documents/ | ARGS: {'document_type': ['1']}
2022-03-06 11:07:32,682 - USER_ID: 5c29e0ef-5869-480a-b431-2ce807e9597b | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 1, 'user_id': 'e6500c01-12d7-450b-8c6a-6f508699e402'}
2022-03-06 11:07:32,748 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:07:35,271 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:07:35,286 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: POST | URL: /api/documents/11420cab-a47b-4ac6-89b0-d0e7d285b4a5/convert | ARGS: {}
2022-03-06 11:08:11,697 - USER_ID: e6500c01-12d7-450b-8c6a-6f508699e402 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:08:12,499 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:08:12,928 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:08:13,331 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:08:58,118 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:08:58,135 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:08:58,267 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/ | ARGS: {'body': ['1']}
2022-03-06 11:08:58,295 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/9d7e8689-78e2-4378-b8cf-44d26966be1a | ARGS: {'body': ['0']}
2022-03-06 11:08:58,311 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: POST | URL: /api/documents/9d7e8689-78e2-4378-b8cf-44d26966be1a/split | ARGS: {'pages': [1, 3, 6, 10]}
2022-03-06 11:09:11,360 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:09:11,389 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: POST | URL: /api/documents/merge | ARGS: {'sources': [{'id': '9d7e8689-78e2-4378-b8cf-44d26966be1a'}, {'id': 'c88f2593-048b-4dfa-98e2-a532b87155f2'}]}
2022-03-06 11:09:54,090 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:09:54,134 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/9d7e8689-78e2-4378-b8cf-44d26966be1a/download | ARGS: {'body': ['0']}
2022-03-06 11:09:54,304 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/9d7e8689-78e2-4378-b8cf-44d26966be1a/download | ARGS: {'body': ['0']}
2022-03-06 11:09:54,417 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/4b7b18fd-0ca8-48d4-977d-130eb333460b/download | ARGS: {'body': ['0']}
2022-03-06 11:09:54,503 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:09:54,577 - USER_ID: 71cd6c52-1d50-46da-a534-523d3135a609 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 1, 'user_id': '284e144c-f2ce-4607-96ee-693110821ab0'}
2022-03-06 11:09:54,624 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/documents/4b7b18fd-0ca8-48d4-977d-130eb333460b/download | ARGS: {'body': ['0']}
2022-03-06 11:09:55,430 - USER_ID: 284e144c-f2ce-4607-96ee-693110821ab0 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:09:55,714 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:09:56,109 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:09:56,473 - USER_ID: 0eea5254-8569-44e4-b3a8-6081888d2248 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:10:22,982 - USER_ID: 0eea5254-8569-44e4-b3a8-6081888d2248 | METHOD: POST | URL: /api/documents/4a40abea-cd28-45f0-b3a5-4f56ff6fd58e/split | ARGS: {'pages': [1, 2, 5]}
2022-03-06 11:10:29,537 - USER_ID: 0eea5254-8569-44e4-b3a8-6081888d2248 | METHOD: POST | URL: /api/documents/4a40abea-cd28-45f0-b3a5-4f56ff6fd58e/split | ARGS: {'range_pages': [1, 5]}
2022-03-06 11:10:40,232 - USER_ID: 0eea5254-8569-44e4-b3a8-6081888d2248 | METHOD: GET | URL: /api/documents/d10a00ef-3c85-473f-96fa-8faf7858210d | ARGS: {}
2022-03-06 11:10:40,722 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:10:41,190 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:10:41,715 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:10:42,002 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:10:42,491 - USER_ID: anonymous | METHOD: POST | URL: /api/users/register | ARGS: {'login': 'ivan', 'email': 'ivanperovsky@gmail.com', 'password': '1234'}
2022-03-06 11:10:43,469 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-06 11:10:43,639 - USER_ID: 1011e720-1273-4258-a4a3-af7f175eb75c | METHOD: POST | URL: /api/users/register | ARGS: {'email': 'ivan@marga.app', 'password': '12345'}
2022-03-06 11:10:44,029 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test@gmail.com', 'password': '1234'}
2022-03-06 11:10:44,038 - USER_ID: 533642dd-6ec5-41cc-81c2-c54d7324f40c | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'test2@gmail.com', 'password': '1234'}
2022-03-06 11:10:44,042 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan', 'password': '1234'}
2022-03-06 11:10:44,200 - USER_ID: anonymous | METHOD: POST | URL: /api/users/send-password | ARGS: {'email': 'ivan@marga.app'}
2022-03-06 11:10:44,456 - USER_ID: anonymous | METHOD: POST | URL: /api/users/restore-password | ARGS: {'new_password': 'BlaBla', 'code': 'z9EJO6lrgUo0', 'user_id': '1011e720-1273-4258-a4a3-af7f175eb75c'}
2022-03-06 11:10:44,658 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': '12345'}
2022-03-06 11:10:44,811 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_password | ARGS: {'login': 'ivan@marga.app', 'password': 'BlaBla'}
2022-03-06 11:10:45,186 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:10:45,353 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:10:45,699 - USER_ID: anonymous | METHOD: POST | URL: /api/users/unauthorized | ARGS: {}
2022-03-06 11:10:45,863 - USER_ID: 8e09b81a-ca78-4734-a7fa-25345e76b078 | METHOD: POST | URL: /api/users/login_phone | ARGS: {'phone': '79312972206'}
2022-03-06 11:13:05,193 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:13:05,614 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:13:06,690 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:13:06,976 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:13:07,841 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:13:08,104 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:13:08,648 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:13:08,872 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:13:09,064 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:13:10,845 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:13:10,870 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:13:10,883 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/ | ARGS: {'body': ['1']}
2022-03-06 11:13:10,901 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/ae2005c0-56c2-4ac5-b369-2ca5716c460d | ARGS: {'body': ['0']}
2022-03-06 11:13:10,921 - USER_ID: abd23ed0-5c8f-4748-b117-1fc41dce0481 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 0, 'user_id': 'c01d9fa5-488f-43f8-a297-4e19279271d2'}
2022-03-06 11:13:10,939 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: POST | URL: /api/documents/ae2005c0-56c2-4ac5-b369-2ca5716c460d/convert | ARGS: {}
2022-03-06 11:13:40,552 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:13:40,566 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/ae2005c0-56c2-4ac5-b369-2ca5716c460d/previews | ARGS: {}
2022-03-06 11:13:40,580 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/738e5082-a950-4be0-80e9-e8d517a1a2d0/previews | ARGS: {}
2022-03-06 11:13:40,614 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/738e5082-a950-4be0-80e9-e8d517a1a2d0 | ARGS: {'body': ['0']}
2022-03-06 11:13:40,624 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:13:40,634 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/documents/ | ARGS: {'document_type': ['1']}
2022-03-06 11:13:40,643 - USER_ID: abd23ed0-5c8f-4748-b117-1fc41dce0481 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 1, 'user_id': 'c01d9fa5-488f-43f8-a297-4e19279271d2'}
2022-03-06 11:13:40,661 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:13:42,357 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:13:42,387 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: POST | URL: /api/documents/ae2005c0-56c2-4ac5-b369-2ca5716c460d/convert | ARGS: {}
2022-03-06 11:14:12,839 - USER_ID: c01d9fa5-488f-43f8-a297-4e19279271d2 | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:14:13,012 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:14:13,181 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:14:13,410 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:14:37,393 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:14:37,428 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/ | ARGS: {}
2022-03-06 11:14:37,626 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/ | ARGS: {'body': ['1']}
2022-03-06 11:14:37,719 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/75ae65fe-d216-472f-91b8-8f9fb0ecba43 | ARGS: {'body': ['0']}
2022-03-06 11:14:37,760 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: POST | URL: /api/documents/75ae65fe-d216-472f-91b8-8f9fb0ecba43/split | ARGS: {'pages': [1, 3, 6, 10]}
2022-03-06 11:14:47,352 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:14:47,395 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: POST | URL: /api/documents/merge | ARGS: {'sources': [{'id': '75ae65fe-d216-472f-91b8-8f9fb0ecba43'}, {'id': 'fa27bfeb-50ca-4bdc-884b-23c912a4170d'}]}
2022-03-06 11:16:05,578 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:16:05,616 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/75ae65fe-d216-472f-91b8-8f9fb0ecba43/download | ARGS: {'body': ['0']}
2022-03-06 11:16:05,713 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/75ae65fe-d216-472f-91b8-8f9fb0ecba43/download | ARGS: {'body': ['0']}
2022-03-06 11:16:05,849 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/474bbff5-285e-4ef6-aaa3-a18bd26f38e8/download | ARGS: {'body': ['0']}
2022-03-06 11:16:05,982 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:16:06,103 - USER_ID: 2095e898-c267-4b8a-91d3-1688de418bb2 | METHOD: PUT | URL: /api/users/update-tariff | ARGS: {'tariff': 1, 'user_id': '0bdf6a22-518d-4a91-8a00-584eeea29c2f'}
2022-03-06 11:16:06,168 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/documents/474bbff5-285e-4ef6-aaa3-a18bd26f38e8/download | ARGS: {'body': ['0']}
2022-03-06 11:16:06,862 - USER_ID: 0bdf6a22-518d-4a91-8a00-584eeea29c2f | METHOD: GET | URL: /api/users/me | ARGS: {}
2022-03-06 11:16:07,992 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '12345'}
2022-03-06 11:16:08,482 - USER_ID: anonymous | METHOD: POST | URL: /api/users/login_device | ARGS: {'device_id': '54321'}
2022-03-06 11:16:09,189 - USER_ID: 3cb81a3b-11dc-4b76-98fe-143fa63c19bd | METHOD: POST | URL: /api/documents/ | 
2022-03-06 11:16:44,200 - USER_ID: 3cb81a3b-11dc-4b76-98fe-143fa63c19bd | METHOD: POST | URL: /api/documents/d8febc97-9477-42ac-8a05-be7e1827625a/split | ARGS: {'pages': [1, 2, 5]}
2022-03-06 11:16:50,870 - USER_ID: 3cb81a3b-11dc-4b76-98fe-143fa63c19bd | METHOD: POST | URL: /api/documents/d8febc97-9477-42ac-8a05-be7e1827625a/split | ARGS: {'range_pages': [1, 5]}
